family,setting,mode,controller,seed,episodes,obs_noise,action_noise,delay,dropout,outlier_prob,excitation_scale,dither,forgetting,window,event_scale,scale_floor,fallback_cond,success,success_stderr,final_error,tail_error,path_efficiency,total_command,calibration_error,condition,excitation,overshoot_rate,event_count,peak_event_error,recovery_steps,initial_to_final_drift
G,g20_h48,random_walk,frozen_start_calibration,311000,8,0.0012,0.0,0,0.0,0.0,1.0,0.0,0.925,14,1.0,0.45,,0.5,0.1767766952966369,0.19305677272441804,0.3884587144435071,0.3457304797495062,1.8991019230385615,0.16986151885688938,1.1457811303820362,3.7552134965894357e-06,0.0,0.0,0.0,nan,0.18690737895110576
G,g20_h48,random_walk,windowed_sysid,310000,8,0.0012,0.0,0,0.0,0.0,1.0,0.0,0.925,14,1.0,0.45,,0.5,0.1767766952966369,0.170505915647528,0.385502497602586,0.24023788819797975,2.374276321493425,0.3107422831899904,2.3746559398933305,0.00014541012975512044,0.018229166666666668,0.0,0.0,nan,0.2536075916864028
G,g20_h48,random_walk,windowed_sysid,311000,8,0.0012,0.0,0,0.0,0.0,1.0,0.0,0.925,14,1.0,0.45,,0.5,0.1767766952966369,0.15404188039422223,0.35934414657055763,0.301669804020513,2.1681269035972894,0.3555915869234788,3.302594904099177,0.00012263922956716775,0.015625,0.0,0.0,nan,0.18690737895110576
G,g20_h48,random_walk,calibration_state,310000,8,0.0012,0.0,0,0.0,0.0,1.0,0.0,0.925,14,1.0,0.45,,0.25,0.15309310892394862,0.20314042292835494,0.4067518006981701,0.26655097078861234,2.1367644259297114,0.14593252584346744,1.1437925793055976,9.983368399174728e-06,0.0,0.0,0.0,nan,0.2536075916864028
G,g20_h48,random_walk,calibration_state,311000,8,0.0012,0.0,0,0.0,0.0,1.0,0.0,0.925,14,1.0,0.45,,0.5,0.1767766952966369,0.1778285629938327,0.38336917603375364,0.34170537493453707,1.9152371962432992,0.15101613694795735,1.1207451411643958,4.187544615758259e-06,0.0,0.0,0.0,nan,0.18690737895110576
G,g20_h48,random_walk,oracle,310000,8,0.0012,0.0,0,0.0,0.0,1.0,0.0,0.925,14,1.0,0.45,,0.25,0.15309310892394862,0.20057236582151006,0.4051187639203493,0.26903448613009845,2.117412494591052,0.0,1.133126257237405,2.2344878510099993e-06,0.0,0.0,0.0,nan,0.2536075916864028
G,g20_h48,random_walk,oracle,311000,8,0.0012,0.0,0,0.0,0.0,1.0,0.0,0.925,14,1.0,0.45,,0.5,0.1767766952966369,0.1731089050992184,0.3827875991420241,0.3430777368988579,1.9076095690376913,0.0,1.1555141366552557,2.5088317094678334e-06,0.0,0.0,0.0,nan,0.18690737895110576
G,g20_h80,random_walk,nominal_offline,310000,8,0.0012,0.0,0,0.0,0.0,1.0,0.0,0.925,14,1.0,0.45,,0.875,0.11692679333668567,0.009953957924854937,0.08393563959574285,0.21607246024711727,3.345174205447262,0.4481680971346509,1.0,3.931405076334406e-05,0.0,0.0,0.0,nan,0.3057653579389209
G,g20_h80,random_walk,nominal_offline,311000,8,0.0012,0.0,0,0.0,0.0,1.0,0.0,0.925,14,1.0,0.45,,1.0,0.0,0.0030215436553492174,0.05838115890193542,0.21839219040102714,2.908416459168092,0.31435499122891725,1.0,1.720317222124672e-05,0.0,0.0,0.0,nan,0.24570061296475806
G,g20_h80,random_walk,frozen_start_calibration,310000,8,0.0012,0.0,0,0.0,0.0,1.0,0.0,0.925,14,1.0,0.45,,1.0,0.0,0.0020198786625197176,0.04518551569027622,0.22448214246193546,3.2508961711598046,0.294569628847464,1.1097474417990947,2.339156763726521e-05,0.0,0.0,0.0,nan,0.3057653579389209
G,g20_h80,random_walk,frozen_start_calibration,311000,8,0.0012,0.0,0,0.0,0.0,1.0,0.0,0.925,14,1.0,0.45,,1.0,0.0,0.000835326072781025,0.04396838044838307,0.21900183602511358,2.8590644424246254,0.2355752152417428,1.1457811303820362,9.19452579281715e-06,0.0,0.0,0.0,nan,0.24570061296475806
G,g20_h80,random_walk,windowed_sysid,310000,8,0.0012,0.0,0,0.0,0.0,1.0,0.0,0.925,14,1.0,0.45,,1.0,0.0,0.0019357949117265296,0.03192393600334442,0.2001333977481306,3.639104554874401,0.37478409380109823,2.602412050813043,9.812374117048394e-05,0.014062500000000002,0.0,0.0,nan,0.3057653579389209
